team1_rating,team2_rating,team1_form,team2_form,rating_difference,team1_home,team2_home,neutral_venue,team1_won_toss,toss_bat,format_test,format_odi,format_t20,weather_sunny,weather_cloudy,weather_overcast,weather_humid,pitch_batting_paradise,pitch_batting_friendly,pitch_balanced,pitch_bowling_friendly,pitch_green_seamer,pitch_spin_friendly,team1_won
82,78,12,19,4,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
80,81,3,7,-1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
82,85,7,18,-3,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
72,88,14,1,-16,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
70,68,0,5,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
82,65,18,1,17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
68,82,18,10,-14,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
82,68,18,11,14,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
68,65,9,1,3,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
78,81,17,9,-3,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
68,81,11,1,-13,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
81,65,14,7,16,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
82,88,19,14,-6,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
88,82,5,18,6,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
81,85,19,5,-4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
65,70,8,14,-5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
70,65,19,8,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
65,70,7,1,-5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
65,80,12,4,-15,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
81,82,8,18,-1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
82,78,14,18,4,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
65,72,15,18,-7,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
81,85,17,8,-4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
70,80,10,15,-10,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
72,88,17,14,-16,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
81,72,12,19,9,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
88,85,12,14,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
78,68,12,4,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
70,88,19,1,-18,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
65,82,12,16,-17,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
72,65,17,14,7,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
85,81,10,16,4,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
88,72,2,13,16,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
72,80,6,14,-8,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
70,72,12,19,-2,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
81,78,14,9,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
88,82,19,13,6,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
88,78,19,10,10,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
72,70,16,7,2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
78,85,4,15,-7,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
65,72,10,7,-7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
80,78,2,2,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
70,88,19,4,-18,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
82,81,16,5,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81,70,14,15,11,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
82,68,5,19,14,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
80,81,17,18,-1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
85,72,11,1,13,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
65,70,11,17,-5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
65,80,7,18,-15,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
82,65,5,10,17,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
81,80,19,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
85,68,13,10,17,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
82,85,18,16,-3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
85,68,3,1,17,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
78,65,15,18,13,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
78,82,14,4,-4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
85,65,15,5,20,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
82,72,14,18,10,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
72,80,10,1,-8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
72,78,14,12,-6,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
85,80,9,15,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
81,88,16,3,-7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
80,78,19,18,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
88,81,6,7,7,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
78,80,6,17,-2,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
88,65,16,4,23,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
78,88,11,2,-10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
80,88,12,18,-8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
88,68,4,9,20,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
68,82,8,10,-14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
68,80,20,18,-12,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
80,81,1,20,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
88,72,4,9,16,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
80,72,14,6,8,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
72,78,6,3,-6,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
70,65,17,16,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
85,65,3,18,20,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
85,82,4,13,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,72,15,7,16,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
65,72,11,0,-7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
81,88,18,10,-7,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
81,85,14,8,-4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
72,80,3,20,-8,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
88,82,19,5,6,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
65,72,3,6,-7,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
78,82,1,1,-4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
68,81,18,2,-13,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
70,72,4,5,-2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
70,81,11,9,-11,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
80,85,10,5,-5,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
68,65,9,7,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
65,85,10,17,-20,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
65,78,0,0,-13,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
81,78,6,0,3,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
80,88,19,3,-8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
70,65,15,14,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
88,85,9,14,3,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
65,68,10,6,-3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
82,65,11,0,17,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
85,80,19,15,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
68,80,6,14,-12,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
68,72,4,19,-4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
82,78,13,2,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
78,81,12,6,-3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
65,88,11,13,-23,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
78,72,19,19,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
82,81,8,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
72,88,16,16,-16,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
72,80,20,11,-8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
82,80,11,6,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
80,85,12,12,-5,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
68,78,3,0,-10,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
68,72,1,18,-4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
65,88,11,11,-23,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
88,82,18,20,6,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
80,70,13,2,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
78,72,2,3,6,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
85,70,19,1,15,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
68,65,10,7,3,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
82,78,6,1,4,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
72,65,1,6,7,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
80,85,5,8,-5,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
72,65,1,1,7,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
82,78,17,11,4,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
82,68,14,4,14,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
85,88,1,12,-3,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
78,80,12,5,-2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
85,82,19,12,3,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
72,88,13,18,-16,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
81,68,3,12,13,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
80,88,9,5,-8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
81,70,13,17,11,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
80,68,7,6,12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
70,85,11,5,-15,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
81,88,17,2,-7,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
65,80,1,1,-15,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
85,78,14,14,7,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
78,81,12,16,-3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
65,72,13,15,-7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
85,72,14,11,13,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
72,68,6,3,4,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
78,80,20,15,-2,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
70,65,15,18,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
85,72,7,9,13,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
85,65,9,11,20,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
72,70,6,9,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
72,78,8,3,-6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
65,82,6,16,-17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
78,65,4,14,13,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
70,85,12,15,-15,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
78,68,10,9,10,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
70,72,17,18,-2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
85,70,15,10,15,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,70,4,4,-5,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
88,68,6,17,20,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
80,82,0,16,-2,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
72,81,16,5,-9,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
70,82,7,2,-12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
81,80,5,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
80,85,10,16,-5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
70,81,7,0,-11,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
85,82,4,20,3,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
70,78,14,17,-8,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
80,78,16,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
65,85,20,15,-20,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
82,68,14,10,14,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
78,72,18,13,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
72,81,18,5,-9,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
78,80,14,19,-2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
82,70,4,17,12,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
65,78,11,5,-13,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
78,82,6,4,-4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
78,81,4,8,-3,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
70,78,19,7,-8,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
78,65,8,18,13,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
70,88,8,10,-18,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
82,68,5,0,14,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
68,85,3,19,-17,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
72,80,0,7,-8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
68,81,2,18,-13,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
80,85,7,8,-5,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
85,72,14,10,13,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
85,72,7,17,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
78,88,3,9,-10,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
72,68,0,19,4,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
72,68,13,3,4,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
81,70,2,7,11,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
78,68,17,10,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
85,81,9,15,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
78,65,1,2,13,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
85,81,11,2,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
72,70,15,11,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
78,65,0,2,13,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
80,78,20,2,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
81,78,12,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
78,80,14,14,-2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
82,80,7,20,2,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
72,68,15,13,4,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
68,81,13,12,-13,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
80,70,3,20,10,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
85,70,2,14,15,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
82,70,14,2,12,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
82,85,2,15,-3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
65,72,12,3,-7,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
70,85,2,8,-15,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
72,81,6,5,-9,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
72,80,7,7,-8,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
80,81,13,11,-1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
70,85,8,1,-15,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
85,82,13,10,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
81,78,6,17,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
70,72,6,3,-2,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
82,88,12,17,-6,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
82,70,17,12,12,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
82,70,5,14,12,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
81,82,11,16,-1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
85,72,3,9,13,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
88,85,10,10,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
70,81,3,9,-11,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
70,82,1,13,-12,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
72,88,20,1,-16,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
72,88,6,11,-16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
78,80,3,1,-2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
85,82,0,10,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
68,70,1,10,-2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
78,80,0,13,-2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
82,72,17,16,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
85,65,16,1,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
70,80,20,2,-10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
72,82,12,1,-10,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
70,88,16,7,-18,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
81,72,4,9,9,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
82,68,3,5,14,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
72,82,15,6,-10,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
65,82,14,11,-17,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
70,65,8,9,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
80,85,3,3,-5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
68,82,20,18,-14,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
70,81,3,3,-11,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
80,72,1,15,8,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
80,68,1,14,12,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
72,68,1,8,4,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
81,68,1,7,13,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
85,78,13,12,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
88,80,2,9,8,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
82,85,15,2,-3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
70,81,14,8,-11,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
68,80,3,3,-12,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
68,81,7,4,-13,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
78,80,13,19,-2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
72,82,14,8,-10,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
82,80,10,20,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
82,70,9,8,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
80,82,10,6,-2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
88,68,6,20,20,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
65,72,19,1,-7,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
88,65,4,6,23,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
85,68,14,0,17,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
81,72,1,4,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
80,88,2,19,-8,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
80,68,6,0,12,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
68,85,7,5,-17,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
81,65,15,3,16,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
88,70,7,19,18,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
65,85,1,0,-20,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
68,85,19,20,-17,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
70,80,17,9,-10,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
80,85,13,19,-5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
68,65,13,3,3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
65,88,0,8,-23,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
65,80,9,20,-15,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
68,82,12,17,-14,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
82,65,13,13,17,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
65,81,12,11,-16,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
82,81,1,20,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
82,65,13,6,17,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
82,85,5,9,-3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
65,85,1,17,-20,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
65,88,10,18,-23,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
65,78,20,10,-13,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
65,78,17,10,-13,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
72,78,17,11,-6,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
70,85,18,20,-15,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
82,78,10,16,4,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
